method,k,operator,f1,micro_f1,macro_f1,recall,micro_recall,macro_recall,precision,micro_precision,macro_precision
VGRNN,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
VGRNN,1,L1,0.057584703719969425,0.18478260869565216,0.0734567901234568,0.15678524374176547,0.15678524374176547,0.2,0.035269270331323425,0.22495274102079396,0.04499054820415879
VGRNN,2,L1,0.21870250306582453,0.3654375343973583,0.18828158796712255,0.43741765480895917,0.43741765480895917,0.4,0.1482649292298343,0.31379962192816635,0.12551984877126654
VGRNN,3,L1,0.33218565545057877,0.4313725490196078,0.2872858553924426,0.6666666666666666,0.6666666666666666,0.6,0.22367008624919368,0.3188405797101449,0.19130434782608696
VGRNN,4,L1,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
VGRNN,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
VGRNN,1,L2,0.057584703719969425,0.18478260869565216,0.0734567901234568,0.15678524374176547,0.15678524374176547,0.2,0.035269270331323425,0.22495274102079396,0.04499054820415879
VGRNN,2,L2,0.21870250306582453,0.3654375343973583,0.18828158796712255,0.43741765480895917,0.43741765480895917,0.4,0.1482649292298343,0.31379962192816635,0.12551984877126654
VGRNN,3,L2,0.33218565545057877,0.4313725490196078,0.2872858553924426,0.6666666666666666,0.6666666666666666,0.6,0.22367008624919368,0.3188405797101449,0.19130434782608696
VGRNN,4,L2,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
VGRNN,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
EvolveGCN,1,sigmoid,0.15760434738724102,0.203416149068323,0.17160521264694487,0.1725955204216074,0.1725955204216074,0.2028937034386286,0.3637325872303889,0.24763705103969755,0.3345609654598419
EvolveGCN,2,sigmoid,0.264643134577413,0.3004953219592735,0.2785839741880377,0.35968379446640314,0.35968379446640314,0.41032638004499355,0.3238829496959719,0.2580340264650284,0.30491978925761765
EvolveGCN,3,sigmoid,0.3892695019823109,0.4006820119352088,0.37347199615043947,0.619235836627141,0.619235836627141,0.616129657863561,0.3135973669261473,0.2961562696912413,0.2978635057625058
EvolveGCN,4,sigmoid,0.4437032857569058,0.4424347826086957,0.42206144509928273,0.8379446640316206,0.8379446640316206,0.8156872021714652,0.30937297223501947,0.3005671077504726,0.2933654562360753
EvolveGCN,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
EvolveGCN,1,HAD,0.08207868022603512,0.203416149068323,0.08993395766794782,0.1725955204216074,0.1725955204216074,0.20184836050423277,0.1440739335745393,0.24763705103969755,0.12231166150670794
EvolveGCN,2,HAD,0.15341619732942677,0.282883874518437,0.17351006481429643,0.3386034255599473,0.3386034255599473,0.4005347316043969,0.22030834662413612,0.24291115311909262,0.20212590299277605
EvolveGCN,3,HAD,0.21100090104939617,0.3205456095481671,0.24696685493775322,0.49538866930171277,0.49538866930171277,0.600534731604397,0.2555776169554595,0.23692501575299307,0.24711645119693487
EvolveGCN,4,HAD,0.3170152265519216,0.3826086956521739,0.3393415801022209,0.7246376811594203,0.7246376811594203,0.8018483605042327,0.2942889961755639,0.2599243856332703,0.2807237598053847
EvolveGCN,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
EvolveGCN,1,AVG,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
EvolveGCN,2,AVG,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
EvolveGCN,3,AVG,0.18624098351663274,0.3171355498721228,0.22784237939919688,0.4901185770750988,0.4901185770750988,0.6,0.11498066055475441,0.23440453686200377,0.14064272211720227
EvolveGCN,4,AVG,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
EvolveGCN,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
EvolveGCN,1,L1,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
EvolveGCN,2,L1,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
EvolveGCN,3,L1,0.18624098351663274,0.3171355498721228,0.22784237939919688,0.4901185770750988,0.4901185770750988,0.6,0.11498066055475441,0.23440453686200377,0.14064272211720227
EvolveGCN,4,L1,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
EvolveGCN,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
EvolveGCN,1,L2,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
EvolveGCN,2,L2,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
EvolveGCN,3,L2,0.18624098351663274,0.3171355498721228,0.22784237939919688,0.4901185770750988,0.4901185770750988,0.6,0.11498066055475441,0.23440453686200377,0.14064272211720227
EvolveGCN,4,L2,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
EvolveGCN,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
CTGCN-C,1,sigmoid,0.18404813839318096,0.2298136645962733,0.17354614010745925,0.19499341238471674,0.19499341238471674,0.19800272516145462,0.2820947044669193,0.27977315689981097,0.2633928018943583
CTGCN-C,2,sigmoid,0.3327566815766069,0.35553109521188764,0.30685250707231193,0.42555994729907776,0.42555994729907776,0.4077145989839862,0.3001216490527333,0.3052930056710775,0.27638046600702204
CTGCN-C,3,sigmoid,0.4092286584326086,0.4236999147485081,0.37790245218012053,0.6548089591567853,0.6548089591567853,0.6063672354071759,0.30627123544374196,0.313169502205419,0.2849507146050308
CTGCN-C,4,sigmoid,0.4426615800873605,0.4417391304347826,0.41902983545567196,0.836627140974967,0.836627140974967,0.8012403379155071,0.3038732431992671,0.3000945179584121,0.2869211374291813
CTGCN-C,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
CTGCN-C,1,HAD,0.20276575644029235,0.2360248447204969,0.1994009189329072,0.2002635046113307,0.2002635046113307,0.20083178043735303,0.3104612943474081,0.28733459357277885,0.29698040833791794
CTGCN-C,2,HAD,0.30145844989178955,0.3247110621904238,0.2965212665494503,0.38866930171277997,0.38866930171277997,0.39492598172250143,0.3177113355224962,0.27882797731569,0.3004810250136606
CTGCN-C,3,HAD,0.3830120958248757,0.3844842284739983,0.36798093074022376,0.5942028985507246,0.5942028985507246,0.5919339150828871,0.2958516517425298,0.28418399495904223,0.27946093993152815
CTGCN-C,4,HAD,0.43650858153061756,0.42573913043478256,0.4190171084400761,0.8063241106719368,0.8063241106719368,0.8042767516386539,0.3042365653548117,0.2892249527410208,0.28810821899619865
CTGCN-C,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
CTGCN-C,1,AVG,0.057584703719969425,0.18478260869565216,0.0734567901234568,0.15678524374176547,0.15678524374176547,0.2,0.035269270331323425,0.22495274102079396,0.04499054820415879
CTGCN-C,2,AVG,0.21870250306582453,0.3654375343973583,0.18828158796712255,0.43741765480895917,0.43741765480895917,0.4,0.1482649292298343,0.31379962192816635,0.12551984877126654
CTGCN-C,3,AVG,0.2825711932869874,0.3904518329070759,0.26522815285261875,0.6034255599472991,0.6034255599472991,0.6,0.18780556448017616,0.2885948330182735,0.1731568998109641
CTGCN-C,4,AVG,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
CTGCN-C,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
CTGCN-C,1,L1,0.16385763665029154,0.21739130434782608,0.1653160517084768,0.1844532279314888,0.1844532279314888,0.2029351861257608,0.23047166564953128,0.2646502835538752,0.22577200577200576
CTGCN-C,2,L1,0.30000241236699676,0.3291139240506329,0.2955938795784057,0.3939393939393939,0.3939393939393939,0.4205998683784502,0.3339077101093786,0.2826086956521739,0.3126238506014529
CTGCN-C,3,L1,0.3686992636182458,0.38277919863597615,0.35720989336692355,0.5915678524374176,0.5915678524374176,0.6082901377035895,0.3151971739353224,0.2829237555135476,0.29796239280893855
CTGCN-C,4,L1,0.42759242621203986,0.41600000000000004,0.4142778152269079,0.7878787878787878,0.7878787878787878,0.8015938884135784,0.3021165695965812,0.2826086956521739,0.2880526980853449
CTGCN-C,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
CTGCN-C,1,L2,0.18850991782511167,0.2236024844720497,0.1953905329856008,0.18972332015810275,0.18972332015810275,0.21047545006078594,0.37101980063073775,0.2722117202268431,0.34387618072152043
CTGCN-C,2,L2,0.3153319652898761,0.31920748486516237,0.31070276942881686,0.3820816864295125,0.3820816864295125,0.40785890928848306,0.34484351751217013,0.2741020793950851,0.3159596958646035
CTGCN-C,3,L2,0.35428434846940715,0.35635123614663256,0.3500653569637492,0.5507246376811594,0.5507246376811594,0.5829564536441629,0.2964619686365713,0.26339004410838057,0.2805144279647304
CTGCN-C,4,L2,0.3934469773759983,0.3874782608695652,0.38768100186939825,0.7338603425559947,0.7338603425559947,0.7740315000692908,0.2899148185330284,0.2632325141776938,0.27537455733608185
CTGCN-C,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DHNE,1,sigmoid,0.19949041835891668,0.1956521739130435,0.19033634857838042,0.16600790513833993,0.16600790513833993,0.16212111988415528,0.2598587764003731,0.2381852551984877,0.23974289612728605
DHNE,2,sigmoid,0.312276489633028,0.30599889928453494,0.30095048634201266,0.3662714097496706,0.3662714097496706,0.3638473297000203,0.2785524850839224,0.2627599243856333,0.2622761947368783
DHNE,3,sigmoid,0.37713957711517554,0.3674339300937766,0.362482390787529,0.5678524374176548,0.5678524374176548,0.5657765431665126,0.28762563571820826,0.2715816005040958,0.27131883296925474
DHNE,4,sigmoid,0.42242679033192426,0.4118260869565218,0.4077111690735114,0.7799736495388669,0.7799736495388669,0.7827779094821672,0.2939469132375063,0.27977315689981097,0.2794663047218953
DHNE,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DHNE,1,HAD,0.2425760029201757,0.2406832298136646,0.2319203114189002,0.20421607378129117,0.20421607378129117,0.19713617562224914,0.3005660232331139,0.29300567107750475,0.28331685306419346
DHNE,2,HAD,0.3481960979616699,0.3434232250963126,0.3347600622692323,0.41106719367588934,0.41106719367588934,0.40295075605907227,0.3049965524484305,0.2948960302457467,0.28894072552287997
DHNE,3,HAD,0.4052870590098412,0.3981244671781756,0.39370760017170114,0.6152832674571805,0.6152832674571805,0.6178621467134195,0.307142262634034,0.2942659105229994,0.29321447223621133
DHNE,4,HAD,0.43407405085122225,0.42226086956521747,0.41856417193134765,0.7997364953886693,0.7997364953886693,0.8041388799773739,0.30309766828154405,0.28686200378071836,0.28750267838504173
DHNE,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DHNE,1,AVG,0.06386869022116284,0.1956521739130435,0.07694656488549619,0.16600790513833993,0.16600790513833993,0.2,0.039540635250341835,0.2381852551984877,0.047637051039697544
DHNE,2,AVG,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
DHNE,3,AVG,0.18624098351663274,0.3171355498721228,0.22784237939919688,0.4901185770750988,0.4901185770750988,0.6,0.11498066055475441,0.23440453686200377,0.14064272211720227
DHNE,4,AVG,0.34735878286248784,0.4069565217391304,0.34266717724286266,0.7707509881422925,0.7707509881422925,0.8,0.22797631945326527,0.2764650283553875,0.22117202268431005
DHNE,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DHNE,1,L1,0.20241906049124417,0.2096273291925466,0.19781643954221337,0.17786561264822134,0.17786561264822134,0.18163427404617305,0.2877905984849759,0.2551984877126654,0.266492454196373
DHNE,2,L1,0.3382793920015737,0.3368189323059989,0.3291181560390222,0.4031620553359684,0.4031620553359684,0.4096658274542239,0.3143544678207713,0.2892249527410208,0.29720677469195733
DHNE,3,L1,0.3914928340477145,0.38363171355498726,0.37984883953761067,0.5928853754940712,0.5928853754940712,0.6023045829381889,0.30318928669964773,0.2835538752362949,0.2876349421425912
DHNE,4,L1,0.42996324881228476,0.4180869565217391,0.4145876224127673,0.7918313570487484,0.7918313570487484,0.7982231512121751,0.3012259954928292,0.2840264650283554,0.28561162742183516
DHNE,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DHNE,1,L2,0.18773727349064,0.20031055900621117,0.1928810720809951,0.16996047430830039,0.16996047430830039,0.1842964566291768,0.3200284309850936,0.2438563327032136,0.296738745843793
DHNE,2,L2,0.29088712584838405,0.29609246009906437,0.29021410268891373,0.3544137022397892,0.3544137022397892,0.37987195362542947,0.3040752908597972,0.2542533081285444,0.28445879245609806
DHNE,3,L2,0.364060521352005,0.36061381074168797,0.35797929198959294,0.5573122529644269,0.5573122529644269,0.5881321962000986,0.2969915032765286,0.2665406427221172,0.2807449386732871
DHNE,4,L2,0.4089238950624864,0.39791304347826095,0.39783408065498194,0.7536231884057971,0.7536231884057971,0.7778087319692416,0.2914218288388021,0.27032136105860116,0.27700681694408724
DHNE,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
